source_scope,path,full_path,source_archive,category,year,extension,logical_type,size_bytes,size_human
original_tar_extracted,3. 수시연구/1999/[수시연구-16]과학기술 노동시장과 산·학 연구협력에 대한 OECD 과학체계반의 논의.pdf,40년 기관 생산 발간물/3. 수시연구/1999/[수시연구-16]과학기술 노동시장과 산·학 연구협력에 대한 OECD 과학체계반의 논의.pdf,,3. 수시연구,1999,pdf,PDF,631831,617.0KB
original_tar_extracted,3. 수시연구/1999/[수시연구-13]1999년도 과학기술정책의 과제와 대책.pdf,40년 기관 생산 발간물/3. 수시연구/1999/[수시연구-13]1999년도 과학기술정책의 과제와 대책.pdf,,3. 수시연구,1999,pdf,PDF,291026,284.2KB
original_tar_extracted,3. 수시연구/1999/[수시연구-15]기술집약형 중소기업의 혁신능력 제고를 위한 산.학.연 공동연구사업 추진전략.pdf,40년 기관 생산 발간물/3. 수시연구/1999/[수시연구-15]기술집약형 중소기업의 혁신능력 제고를 위한 산.학.연 공동연구사업 추진전략.pdf,,3. 수시연구,1999,pdf,PDF,251696,245.8KB
original_tar_extracted,"3. 수시연구/1999/[수시연구-17]기업의 기술혁신 결정요인 - 기업규모, 산업구조와 기술혁신.pdf","40년 기관 생산 발간물/3. 수시연구/1999/[수시연구-17]기업의 기술혁신 결정요인 - 기업규모, 산업구조와 기술혁신.pdf",,3. 수시연구,1999,pdf,PDF,143102,139.7KB
original_tar_extracted,3. 수시연구/2011/[수시연구-211]과학기술이 선도하는 국가발전전략 의제발굴 및 분석.pdf,40년 기관 생산 발간물/3. 수시연구/2011/[수시연구-211]과학기술이 선도하는 국가발전전략 의제발굴 및 분석.pdf,,3. 수시연구,2011,pdf,PDF,6954752,6.6MB
original_tar_extracted,3. 수시연구/2011/[수시연구-208]국가 우주개발사업의 효율적 추진체계 개편방안.pdf,40년 기관 생산 발간물/3. 수시연구/2011/[수시연구-208]국가 우주개발사업의 효율적 추진체계 개편방안.pdf,,3. 수시연구,2011,pdf,PDF,4810292,4.6MB
original_tar_extracted,3. 수시연구/2011/[수시연구-210]공공연구기관 연구성과 관리현황 실태조사.pdf,40년 기관 생산 발간물/3. 수시연구/2011/[수시연구-210]공공연구기관 연구성과 관리현황 실태조사.pdf,,3. 수시연구,2011,pdf,PDF,6561146,6.3MB
original_tar_extracted,3. 수시연구/2011/[수시연구-212]대개도국 과학기술정책협력사업(1차년도).PDF,40년 기관 생산 발간물/3. 수시연구/2011/[수시연구-212]대개도국 과학기술정책협력사업(1차년도).PDF,,3. 수시연구,2011,pdf,PDF,138868592,132.4MB
original_tar_extracted,3. 수시연구/2011/[수시연구-209]아세안사이버대학교 공동활용 이러닝 교육과정 개발ㆍ운영 방안 연구.pdf,40년 기관 생산 발간물/3. 수시연구/2011/[수시연구-209]아세안사이버대학교 공동활용 이러닝 교육과정 개발ㆍ운영 방안 연구.pdf,,3. 수시연구,2011,pdf,PDF,3829705,3.7MB
original_tar_extracted,3. 수시연구/2011/[수시연구-213]Innovation System Diagnosis and STI Strategy Development for Least Developed Countries - Case of Lao PDR.pdf,40년 기관 생산 발간물/3. 수시연구/2011/[수시연구-213]Innovation System Diagnosis and STI Strategy Development for Least Developed Countries - Case of Lao PDR.pdf,,3. 수시연구,2011,pdf,PDF,1751751,1.7MB
original_tar_extracted,3. 수시연구/2017/[수시연구-230]과학기술 정책 역사 콘텐츠 축적 및 활용 방안 연구 - 『과학기술 50년사』 사업수행 백서 -.pdf,40년 기관 생산 발간물/3. 수시연구/2017/[수시연구-230]과학기술 정책 역사 콘텐츠 축적 및 활용 방안 연구 - 『과학기술 50년사』 사업수행 백서 -.pdf,,3. 수시연구,2017,pdf,PDF,6733297,6.4MB
original_tar_extracted,3. 수시연구/2017/[수시연구-228]과학기술정책 핵심의제 발굴 및 대안 모색.pdf,40년 기관 생산 발간물/3. 수시연구/2017/[수시연구-228]과학기술정책 핵심의제 발굴 및 대안 모색.pdf,,3. 수시연구,2017,pdf,PDF,7960430,7.6MB
original_tar_extracted,3. 수시연구/2017/[수시연구-229]2017년도 국제기술혁신협력사업.pdf,40년 기관 생산 발간물/3. 수시연구/2017/[수시연구-229]2017년도 국제기술혁신협력사업.pdf,,3. 수시연구,2017,pdf,PDF,47953356,45.7MB
original_tar_extracted,3. 수시연구/2012/[수시연구-214]Korea's Strategy for Development of STI Capacity - A Historical Perspective.pdf,40년 기관 생산 발간물/3. 수시연구/2012/[수시연구-214]Korea's Strategy for Development of STI Capacity - A Historical Perspective.pdf,,3. 수시연구,2012,pdf,PDF,752818,735.2KB
original_tar_extracted,3. 수시연구/2012/[수시연구-215]대학 R&D 기반 기술창업 활성화 방안 및 정책 개선방향.pdf,40년 기관 생산 발간물/3. 수시연구/2012/[수시연구-215]대학 R&D 기반 기술창업 활성화 방안 및 정책 개선방향.pdf,,3. 수시연구,2012,pdf,PDF,3474103,3.3MB
original_tar_extracted,3. 수시연구/2014/[수시연구-219]대개도국 과학기술정책협력사업.pdf,40년 기관 생산 발간물/3. 수시연구/2014/[수시연구-219]대개도국 과학기술정책협력사업.pdf,,3. 수시연구,2014,pdf,PDF,21329982,20.3MB
original_tar_extracted,3. 수시연구/2014/[수시연구-220]2014년도 국제기술혁신협력사업.pdf,40년 기관 생산 발간물/3. 수시연구/2014/[수시연구-220]2014년도 국제기술혁신협력사업.pdf,,3. 수시연구,2014,pdf,PDF,29341984,28.0MB
original_tar_extracted,3. 수시연구/2014/[수시연구-218]한국의 Young Innovators 사례 발굴 및 확산 - Young Innovators 포럼 경과 보고서.pdf,40년 기관 생산 발간물/3. 수시연구/2014/[수시연구-218]한국의 Young Innovators 사례 발굴 및 확산 - Young Innovators 포럼 경과 보고서.pdf,,3. 수시연구,2014,pdf,PDF,3686468,3.5MB
original_tar_extracted,3. 수시연구/2019/[수시연구-238]실험실창업의 고용 창출 파급효과 분석.pdf,40년 기관 생산 발간물/3. 수시연구/2019/[수시연구-238]실험실창업의 고용 창출 파급효과 분석.pdf,,3. 수시연구,2019,pdf,PDF,1350806,1.3MB
original_tar_extracted,3. 수시연구/2019/[수시연구-237]기술사업화 촉진을 위한 핵심 주체간 Co-creation 전략.pdf,40년 기관 생산 발간물/3. 수시연구/2019/[수시연구-237]기술사업화 촉진을 위한 핵심 주체간 Co-creation 전략.pdf,,3. 수시연구,2019,pdf,PDF,1434756,1.4MB
original_tar_extracted,3. 수시연구/2019/[수시연구-239]사회·기술시스템 전환전략 연구사업(5차년도).pdf,40년 기관 생산 발간물/3. 수시연구/2019/[수시연구-239]사회·기술시스템 전환전략 연구사업(5차년도).pdf,,3. 수시연구,2019,pdf,PDF,4247418,4.1MB
original_tar_extracted,3. 수시연구/2019/[수시연구-236]글로벌 프론티어 과학기술혁신정책 조사 및 국내적용 방안 탐색.zip,40년 기관 생산 발간물/3. 수시연구/2019/[수시연구-236]글로벌 프론티어 과학기술혁신정책 조사 및 국내적용 방안 탐색.zip,,3. 수시연구,2019,zip,Archive,24251246,23.1MB
original_tar_extracted,3. 수시연구/2002/[수시연구-55]주요국의 과학기술 국제협력 정책 비교 연구.pdf,40년 기관 생산 발간물/3. 수시연구/2002/[수시연구-55]주요국의 과학기술 국제협력 정책 비교 연구.pdf,,3. 수시연구,2002,pdf,PDF,750200,732.6KB
original_tar_extracted,3. 수시연구/2002/[수시연구-42]행정개혁 이후 일본의 과학기술혁신체제.pdf,40년 기관 생산 발간물/3. 수시연구/2002/[수시연구-42]행정개혁 이후 일본의 과학기술혁신체제.pdf,,3. 수시연구,2002,pdf,PDF,801934,783.1KB
original_tar_extracted,3. 수시연구/2002/[수시연구-48]생명공학기술과 국제 규제.pdf,40년 기관 생산 발간물/3. 수시연구/2002/[수시연구-48]생명공학기술과 국제 규제.pdf,,3. 수시연구,2002,pdf,PDF,280728,274.1KB
original_tar_extracted,3. 수시연구/2002/[수시연구-51]한국형 오픈소스 소프트웨어 기술개발 전략.pdf,40년 기관 생산 발간물/3. 수시연구/2002/[수시연구-51]한국형 오픈소스 소프트웨어 기술개발 전략.pdf,,3. 수시연구,2002,pdf,PDF,688393,672.3KB
original_tar_extracted,3. 수시연구/2002/[수시연구-49]Promoting Innovative Clusters through the RRC(Regional Research Center) Policy Program in Korea.pdf,40년 기관 생산 발간물/3. 수시연구/2002/[수시연구-49]Promoting Innovative Clusters through the RRC(Regional Research Center) Policy Program in Korea.pdf,,3. 수시연구,2002,pdf,PDF,342147,334.1KB
original_tar_extracted,3. 수시연구/2002/[수시연구-44]우리나라 지식클러스터 실태와 육성방안.pdf,40년 기관 생산 발간물/3. 수시연구/2002/[수시연구-44]우리나라 지식클러스터 실태와 육성방안.pdf,,3. 수시연구,2002,pdf,PDF,1034879,1010.6KB
original_tar_extracted,3. 수시연구/2002/[수시연구-54]한국 자동차 산업의 기술혁신 패턴과 전개 방향 - 오염방지기술 개발동향을 중심으로.pdf,40년 기관 생산 발간물/3. 수시연구/2002/[수시연구-54]한국 자동차 산업의 기술혁신 패턴과 전개 방향 - 오염방지기술 개발동향을 중심으로.pdf,,3. 수시연구,2002,pdf,PDF,627534,612.8KB
original_tar_extracted,3. 수시연구/2002/[수시연구-52]연구개발투자와 지식축적량의 국제비교.pdf,40년 기관 생산 발간물/3. 수시연구/2002/[수시연구-52]연구개발투자와 지식축적량의 국제비교.pdf,,3. 수시연구,2002,pdf,PDF,286402,279.7KB
original_tar_extracted,3. 수시연구/2002/[수시연구-40]기초연구 지원정책의 방향.pdf,40년 기관 생산 발간물/3. 수시연구/2002/[수시연구-40]기초연구 지원정책의 방향.pdf,,3. 수시연구,2002,pdf,PDF,220578,215.4KB
original_tar_extracted,3. 수시연구/2002/[수시연구-46]과학교육의 이슈 및 발전방향.pdf,40년 기관 생산 발간물/3. 수시연구/2002/[수시연구-46]과학교육의 이슈 및 발전방향.pdf,,3. 수시연구,2002,pdf,PDF,168206,164.3KB
original_tar_extracted,3. 수시연구/2002/[수시연구-47]BSC에 의한 연구개발조직의 성과중심관리체계 -정부출연연구기관을 중심으로-.pdf,40년 기관 생산 발간물/3. 수시연구/2002/[수시연구-47]BSC에 의한 연구개발조직의 성과중심관리체계 -정부출연연구기관을 중심으로-.pdf,,3. 수시연구,2002,pdf,PDF,504144,492.3KB
original_tar_extracted,3. 수시연구/2002/[수시연구-45]남북한 과학기술협력의 과제와 전략.pdf,40년 기관 생산 발간물/3. 수시연구/2002/[수시연구-45]남북한 과학기술협력의 과제와 전략.pdf,,3. 수시연구,2002,pdf,PDF,88880,86.8KB
original_tar_extracted,3. 수시연구/2002/[수시연구-56]A Study on Innovation toward University-Industry Networking.pdf,40년 기관 생산 발간물/3. 수시연구/2002/[수시연구-56]A Study on Innovation toward University-Industry Networking.pdf,,3. 수시연구,2002,pdf,PDF,1393198,1.3MB
original_tar_extracted,3. 수시연구/2002/[수시연구-50]영국연구회(Research Councils)의 현황 및 향후 발전방향.pdf,40년 기관 생산 발간물/3. 수시연구/2002/[수시연구-50]영국연구회(Research Councils)의 현황 및 향후 발전방향.pdf,,3. 수시연구,2002,pdf,PDF,166492,162.6KB
original_tar_extracted,3. 수시연구/2002/[수시연구-41]생명공학과 정보기술의 결합 - 생물정보학의 등장과 그 의의.pdf,40년 기관 생산 발간물/3. 수시연구/2002/[수시연구-41]생명공학과 정보기술의 결합 - 생물정보학의 등장과 그 의의.pdf,,3. 수시연구,2002,pdf,PDF,226226,220.9KB
original_tar_extracted,3. 수시연구/2002/[수시연구-43]과학기술과 여성의 정책 쟁점.pdf,40년 기관 생산 발간물/3. 수시연구/2002/[수시연구-43]과학기술과 여성의 정책 쟁점.pdf,,3. 수시연구,2002,pdf,PDF,566764,553.5KB
original_tar_extracted,3. 수시연구/2002/[수시연구-53]광산업의 장기발전을 위한 기술혁신전략.pdf,40년 기관 생산 발간물/3. 수시연구/2002/[수시연구-53]광산업의 장기발전을 위한 기술혁신전략.pdf,,3. 수시연구,2002,pdf,PDF,1126544,1.1MB
original_tar_extracted,"3. 수시연구/2013/[수시연구-216]과학기술 및 ICT분야의 국가경쟁력 지수 비교 연구 -IMD, WEF, ITU를 중심으로-.pdf","40년 기관 생산 발간물/3. 수시연구/2013/[수시연구-216]과학기술 및 ICT분야의 국가경쟁력 지수 비교 연구 -IMD, WEF, ITU를 중심으로-.pdf",,3. 수시연구,2013,pdf,PDF,4482653,4.3MB
original_tar_extracted,3. 수시연구/2013/[수시연구-217]국가 미래 메가성장 동력원 발굴사업 사전기획 연구.pdf,40년 기관 생산 발간물/3. 수시연구/2013/[수시연구-217]국가 미래 메가성장 동력원 발굴사업 사전기획 연구.pdf,,3. 수시연구,2013,pdf,PDF,3049805,2.9MB
original_tar_extracted,3. 수시연구/1997/[수시연구-1]APEC의 산업과학기술 관련활동.pdf,40년 기관 생산 발간물/3. 수시연구/1997/[수시연구-1]APEC의 산업과학기술 관련활동.pdf,,3. 수시연구,1997,pdf,PDF,4710512,4.5MB
original_tar_extracted,3. 수시연구/2016/[수시연구-226]연구개발서비스업 혁신역량 강화방안 기획연구.pdf,40년 기관 생산 발간물/3. 수시연구/2016/[수시연구-226]연구개발서비스업 혁신역량 강화방안 기획연구.pdf,,3. 수시연구,2016,pdf,PDF,2849254,2.7MB
original_tar_extracted,3. 수시연구/2016/[수시연구-224]이공계 박사후과정연구원의 경력경로 다변화에 따른 새로운 지원 정책 모색방안.pdf,40년 기관 생산 발간물/3. 수시연구/2016/[수시연구-224]이공계 박사후과정연구원의 경력경로 다변화에 따른 새로운 지원 정책 모색방안.pdf,,3. 수시연구,2016,pdf,PDF,2367931,2.3MB
original_tar_extracted,3. 수시연구/2016/[수시연구-223]미래전 대응 국방연구개발시스템 발전방안.pdf,40년 기관 생산 발간물/3. 수시연구/2016/[수시연구-223]미래전 대응 국방연구개발시스템 발전방안.pdf,,3. 수시연구,2016,pdf,PDF,2608748,2.5MB
original_tar_extracted,3. 수시연구/2016/[수시연구-225]G20 정상회의와 과학기술혁신 아젠다 연구.pdf,40년 기관 생산 발간물/3. 수시연구/2016/[수시연구-225]G20 정상회의와 과학기술혁신 아젠다 연구.pdf,,3. 수시연구,2016,pdf,PDF,4877313,4.7MB
original_tar_extracted,3. 수시연구/2016/[수시연구-227]2016년도 국제기술혁신협력사업.pdf,40년 기관 생산 발간물/3. 수시연구/2016/[수시연구-227]2016년도 국제기술혁신협력사업.pdf,,3. 수시연구,2016,pdf,PDF,33737443,32.2MB
original_tar_extracted,3. 수시연구/2009/[수시연구-186]인도와 한국의 IT 서비스산업 기술경쟁력 국제비교연구.pdf,40년 기관 생산 발간물/3. 수시연구/2009/[수시연구-186]인도와 한국의 IT 서비스산업 기술경쟁력 국제비교연구.pdf,,3. 수시연구,2009,pdf,PDF,2988334,2.8MB
original_tar_extracted,3. 수시연구/2009/[수시연구-187]저탄소 녹색기술개발과 녹색성장전략의 연계.PDF,40년 기관 생산 발간물/3. 수시연구/2009/[수시연구-187]저탄소 녹색기술개발과 녹색성장전략의 연계.PDF,,3. 수시연구,2009,pdf,PDF,9117312,8.7MB
original_tar_extracted,3. 수시연구/2009/[수시연구-188]21세기 국가발전을 위한 기술혁신체계 설계.PDF,40년 기관 생산 발간물/3. 수시연구/2009/[수시연구-188]21세기 국가발전을 위한 기술혁신체계 설계.PDF,,3. 수시연구,2009,pdf,PDF,4280693,4.1MB
original_tar_extracted,3. 수시연구/2009/[수시연구-184]지역 녹색혁신역량 지수의 개발과 시사점.PDF,40년 기관 생산 발간물/3. 수시연구/2009/[수시연구-184]지역 녹색혁신역량 지수의 개발과 시사점.PDF,,3. 수시연구,2009,pdf,PDF,1383983,1.3MB
original_tar_extracted,3. 수시연구/2009/[수시연구-185]과학기술정책과 사회적 불평등.pdf,40년 기관 생산 발간물/3. 수시연구/2009/[수시연구-185]과학기술정책과 사회적 불평등.pdf,,3. 수시연구,2009,pdf,PDF,903829,882.6KB
